Node-Id,Node-Title,authorityCentrality-1-Meta Network,authorityCentrality-1-Meta Network-unscaled,authorityCentrality-2-Meta Network,authorityCentrality-2-Meta Network-unscaled,betweennessCentrality-1-Meta Network,betweennessCentrality-1-Meta Network-unscaled,betweennessCentrality-2-Meta Network,betweennessCentrality-2-Meta Network-unscaled,betweennessCentrality-3-Meta Network,betweennessCentrality-3-Meta Network-unscaled,bonacichPowerCentrality-1-Meta Network,bonacichPowerCentrality-1-Meta Network-unscaled,bonacichPowerCentrality-2-Meta Network,bonacichPowerCentrality-2-Meta Network-unscaled,closenessCentrality-1-Meta Network,closenessCentrality-1-Meta Network-unscaled,closenessCentrality-2-Meta Network,closenessCentrality-2-Meta Network-unscaled,closenessCentrality-3-Meta Network,closenessCentrality-3-Meta Network-unscaled,contributionCentrality-1-Meta Network,contributionCentrality-1-Meta Network-unscaled,contributionCentrality-2-Meta Network,contributionCentrality-2-Meta Network-unscaled,eccentricityCentrality-1-Meta Network,eccentricityCentrality-2-Meta Network,eccentricityCentrality-3-Meta Network,egoBetweennessCentrality-1-Meta Network,egoBetweennessCentrality-2-Meta Network,eigenvectorCentrality-1-Meta Network,eigenvectorCentrality-1-Meta Network-unscaled,eigenvectorCentrality-2-Meta Network,eigenvectorCentrality-2-Meta Network-unscaled,exponentialRankCentrality-1-Meta Network,exponentialRankCentrality-1-Meta Network-unscaled,exponentialRankCentrality-2-Meta Network,exponentialRankCentrality-2-Meta Network-unscaled,hubCentrality-1-Meta Network,hubCentrality-1-Meta Network-unscaled,hubCentrality-2-Meta Network,hubCentrality-2-Meta Network-unscaled,inClosenessCentrality-1-Meta Network,inClosenessCentrality-1-Meta Network-unscaled,inClosenessCentrality-2-Meta Network,inClosenessCentrality-2-Meta Network-unscaled,inClosenessCentrality-3-Meta Network,inClosenessCentrality-3-Meta Network-unscaled,inDegreeCentrality-1-Meta Network,inDegreeCentrality-1-Meta Network-unscaled,inDegreeCentrality-2-Meta Network,inDegreeCentrality-2-Meta Network-unscaled,inDegreeCentrality-3-Meta Network,inDegreeCentrality-3-Meta Network-unscaled,inDegreeCentrality-4-Meta Network,inDegreeCentrality-4-Meta Network-unscaled,inInverseClosenessCentrality-1-Meta Network,inInverseClosenessCentrality-1-Meta Network-unscaled,inInverseClosenessCentrality-2-Meta Network,inInverseClosenessCentrality-2-Meta Network-unscaled,inInverseClosenessCentrality-3-Meta Network,inInverseClosenessCentrality-3-Meta Network-unscaled,informationCentrality-1-Meta Network,informationCentrality-1-Meta Network-unscaled,inverseClosenessCentrality-1-Meta Network,inverseClosenessCentrality-1-Meta Network-unscaled,inverseClosenessCentrality-2-Meta Network,inverseClosenessCentrality-2-Meta Network-unscaled,inverseClosenessCentrality-3-Meta Network,inverseClosenessCentrality-3-Meta Network-unscaled,katzCentrality-1-Meta Network,katzCentrality-1-Meta Network-unscaled,katzCentrality-2-Meta Network,katzCentrality-2-Meta Network-unscaled,outDegreeCentrality-1-Meta Network,outDegreeCentrality-1-Meta Network-unscaled,outDegreeCentrality-2-Meta Network,outDegreeCentrality-2-Meta Network-unscaled,outDegreeCentrality-3-Meta Network,outDegreeCentrality-3-Meta Network-unscaled,outDegreeCentrality-4-Meta Network,outDegreeCentrality-4-Meta Network-unscaled,pageRankCentrality-1-Meta Network,pageRankCentrality-2-Meta Network,potentialBoundarySpanner-1-Meta Network,potentialBoundarySpanner-2-Meta Network,radialityCentrality-1-Meta Network,radialityCentrality-1-Meta Network-unscaled,radialityCentrality-2-Meta Network,radialityCentrality-2-Meta Network-unscaled,radialityCentrality-3-Meta Network,radialityCentrality-3-Meta Network-unscaled,totalDegreeCentrality-1-Meta Network,totalDegreeCentrality-1-Meta Network-unscaled,totalDegreeCentrality-2-Meta Network,totalDegreeCentrality-2-Meta Network-unscaled,totalDegreeCentrality-3-Meta Network,totalDegreeCentrality-3-Meta Network-unscaled,totalDegreeCentrality-4-Meta Network,totalDegreeCentrality-4-Meta Network-unscaled,
3777,3777,0,0,0,0,0,17.315,0,17.315,1.037e-04,845.498,1.482e-06,0.002,0,0.001,2.498e-04,0,2.498e-04,0,2.549e-06,0,2.331e-06,1.648e-06,0,0,5,5,9,0.042,0.325,0,0,0,0,0.515,2.380e-04,0.993,2.475e-04,0,0,0,0,2.079e-05,0,2.079e-05,0,0,0,0.002,8,0.002,8,1.139e-05,48,0.010,42,0.027,107.982,0.027,107.982,0.222,894.678,1.161e-04,1.465,0.004,14.367,0.004,14.367,0.222,894.677,0.021,0.026,7.976e-04,0.001,4.953e-04,2,4.953e-04,2,1.139e-05,48,0.010,42,8.970e-05,2.478e-05,1.003e-05,1.424e-04,0.009,145302,0.009,145302,0.907,15426806784.000,0.001,10,0.001,10,1.139e-05,48,0.010,42,
3778,3778,0,0,0,0,0,13.500,0,13.500,2.380e-06,19.401,1.453e-06,0.002,0,4.027e-04,2.477e-04,0,2.477e-04,0,2.549e-06,0,2.384e-06,1.686e-06,0,0,1,1,10,0.040,0.618,0,0,0,0,0.518,2.397e-04,0.993,2.475e-04,0,0,0,0,2.078e-05,0,2.078e-05,0,0,0,0.003,11,0.003,11,4.035e-06,17,0.003,12,0.024,98.564,0.024,98.564,0.182,736.498,1.161e-04,1.465,4.953e-04,2,4.953e-04,2,0.182,736.497,0.029,0.036,2.864e-04,4.027e-04,4.953e-04,2,4.953e-04,2,4.035e-06,17,0.003,12,1.971e-04,8.220e-06,6.014e-06,9.229e-06,4.953e-04,8076,4.953e-04,8076,0.907,15426803712.000,0.002,13,0.002,13,4.035e-06,17,0.003,12,
3780,3780,0,0,0,0,1.207e-05,196.741,1.207e-05,196.741,1.127e-05,91.854,4.455e-06,0.005,0,0.005,2.489e-04,0,2.489e-04,0,2.549e-06,0,1.005e-05,7.110e-06,0,0,3,3,9,0.073,0.021,0,0,0,0,0.517,2.391e-04,0.993,2.475e-04,0,0,0,0,2.080e-05,0,2.080e-05,0,0,0,0.002,10,0.002,10,5.483e-05,231,0.025,102,0.030,121.723,0.030,121.723,0.220,887.292,2.268e-04,2.863,0.003,12.833,0.003,12.833,0.220,887.291,0.026,0.033,0.004,0.005,0.001,6,0.001,6,5.483e-05,231,0.025,102,1.243e-04,1.148e-04,7.121e-05,3.216e-06,0.005,84779,0.005,84779,0.907,15426806784.000,0.002,16,0.002,16,5.483e-05,231,0.025,102,
3781,3781,0,0,0,0,0,2.702,0,2.702,8.769e-06,71.470,1.462e-06,0.002,0,3.551e-04,2.481e-04,0,2.481e-04,0,2.549e-06,0,2.130e-06,1.506e-06,0,0,4,4,9,0.083,0.508,0,0,0,0,0.507,2.346e-04,0.993,2.475e-04,0,0,0,0,2.079e-05,0,2.079e-05,0,0,0,4.953e-04,2,4.953e-04,2,3.561e-06,15,0.003,13,0.023,92.248,0.023,92.248,0.213,861.930,1.161e-04,1.465,0.001,4.250,0.001,4.250,0.213,861.929,0.005,0.007,2.525e-04,3.551e-04,4.953e-04,2,4.953e-04,2,3.561e-06,15,0.003,13,6.575e-05,7.198e-06,3.912e-06,3.853e-05,0.002,32293,0.002,32293,0.907,15426805760.000,4.953e-04,4,4.953e-04,4,3.561e-06,15,0.003,13,
3782,3782,0,0,0,0,5.041e-05,821.796,5.041e-05,821.796,0.002,15355.026,8.896e-06,0.010,0,0.006,2.511e-04,0,2.511e-04,0,2.549e-06,0,2.756e-06,1.949e-06,0,0,5,5,9,0.086,0.161,0,0,0,0,0.530,2.449e-04,0.993,2.475e-04,0,0,0,0,2.080e-05,0,2.080e-05,0,0,0,0.005,20,0.005,20,6.480e-05,273,0.028,114,0.032,128.664,0.032,128.664,0.227,918.480,2.978e-04,3.760,0.008,30.533,0.008,30.533,0.227,918.479,0.052,0.065,0.005,0.006,0.003,12,0.003,12,6.480e-05,273,0.028,114,2.006e-04,1.395e-04,1.487e-04,4.548e-04,0.014,226059,0.014,226059,0.907,15426806784.000,0.004,32,0.004,32,6.480e-05,273,0.028,114,
3783,3783,0,0,0,0,0,6.750,0,6.750,2.066e-06,16.836,3.690e-06,0.004,0,0.002,2.488e-04,0,2.488e-04,0,2.549e-06,0,2.161e-06,1.528e-06,0,0,6,6,10,0.003,0.022,0,0,0,0,0.515,2.379e-04,0.993,2.475e-04,0,0,0,0,2.076e-05,0,2.076e-05,0,0,0,0.002,8,0.002,8,1.709e-05,72,0.006,25,0.021,82.947,0.021,82.947,0.184,744.915,2.071e-04,2.614,0.002,9.600,0.002,9.600,0.184,744.914,0.021,0.026,0.001,0.002,0.001,5,0.001,5,1.709e-05,72,0.006,25,1.254e-04,3.657e-05,3.007e-06,1.891e-06,0.005,80718,0.005,80718,0.907,15426803712.000,0.002,13,0.002,13,1.709e-05,72,0.006,25,
3784,3784,0,0,0,0,2.314e-06,37.728,2.314e-06,37.728,1.192e-04,971.409,4.490e-06,0.005,0,0.003,2.505e-04,0,2.505e-04,0,2.549e-06,0,2.440e-06,1.725e-06,0,0,5,5,9,0.140,0.029,0,0,0,0,0.512,2.368e-04,0.993,2.475e-04,0,0,0,0,2.079e-05,0,2.079e-05,0,0,0,0.001,6,0.001,6,3.347e-05,141,0.014,57,0.024,95.402,0.024,95.402,0.215,869.097,2.268e-04,2.863,0.005,21.733,0.005,21.733,0.215,869.096,0.015,0.019,0.002,0.003,0.001,6,0.001,6,3.347e-05,141,0.014,57,7.377e-05,7.220e-05,1.821e-05,5.571e-05,0.012,189709,0.012,189709,0.907,15426805760.000,0.001,12,0.001,12,3.347e-05,141,0.014,57,
3785,3785,0,0,0,0,1.280e-06,20.862,1.280e-06,20.862,1.005e-05,81.886,2.977e-06,0.003,0,0.003,2.508e-04,0,2.508e-04,0,2.549e-06,0,4.549e-06,3.217e-06,0,0,5,5,9,0.044,0.120,0,0,0,0,0.524,2.421e-04,0.993,2.475e-04,0,0,0,0,2.081e-05,0,2.081e-05,0,0,0,0.004,15,0.004,15,3.347e-05,141,0.019,76,0.033,131.547,0.033,131.547,0.219,885.109,1.832e-04,2.312,0.005,21.533,0.005,21.533,0.219,885.108,0.040,0.050,0.002,0.003,9.906e-04,4,9.906e-04,4,3.347e-05,141,0.019,76,1.594e-04,7.025e-05,6.358e-06,4.696e-06,0.013,205851,0.013,205851,0.907,15426806784.000,0.002,19,0.002,19,3.347e-05,141,0.019,76,
3786,3786,0,0,0,0,3.671e-06,59.835,3.671e-06,59.835,2.997e-04,2443.015,5.258e-06,0.006,0,0.005,2.505e-04,0,2.505e-04,0,2.549e-06,0,2.516e-06,1.779e-06,0,0,5,5,9,0.068,0.030,0,0,0,0,0.522,2.414e-04,0.993,2.475e-04,0,0,0,0,2.080e-05,0,2.080e-05,0,0,0,0.003,14,0.003,14,4.724e-05,199,0.021,84,0.030,121.147,0.030,121.147,0.222,895.095,2.434e-04,3.072,0.006,23.200,0.006,23.200,0.222,895.094,0.036,0.046,0.003,0.005,0.002,7,0.002,7,4.724e-05,199,0.021,84,1.520e-04,1.026e-04,1.650e-05,9.928e-05,0.012,189718,0.012,189718,0.907,15426806784.000,0.003,21,0.003,21,4.724e-05,199,0.021,84,
3787,3787,0,0,0,0,0,0.683,0,0.683,4.039e-05,329.207,0,8.523e-04,0,1.652e-04,2.476e-04,0,2.476e-04,0,2.549e-06,0,2.132e-06,1.507e-06,0,0,1,1,10,0.025,0.467,0,0,0,0,0.510,2.357e-04,0.993,2.475e-04,0,0,0,0,2.075e-05,0,2.075e-05,0,0,0,9.906e-04,4,9.906e-04,4,1.662e-06,7,0.002,7,0.017,70.481,0.017,70.481,0.181,731.848,6.700e-05,0.846,2.476e-04,1,2.476e-04,1,0.181,731.847,0.010,0.013,1.175e-04,1.652e-04,2.476e-04,1,2.476e-04,1,1.662e-06,7,0.002,7,1.136e-04,3.586e-06,0,3.803e-04,2.476e-04,4038,2.476e-04,4038,0.907,15426803712.000,6.191e-04,5,6.191e-04,5,1.662e-06,7,0.002,7,
3788,3788,0,0,0,0,0,0.258,0,0.258,1.976e-05,161.034,0,8.729e-04,0,6.413e-04,2.489e-04,0,2.489e-04,0,2.549e-06,0,6.095e-06,4.310e-06,0,0,5,5,9,0.003,0.985,0,0,0,0,0.519,2.398e-04,0.993,2.475e-04,0,0,0,0,2.080e-05,0,2.080e-05,0,0,0,0.003,11,0.003,11,6.409e-06,27,0.007,27,0.030,122.064,0.030,122.064,0.212,857.080,6.704e-05,0.846,0.002,8.217,0.002,8.217,0.212,857.079,0.030,0.037,4.560e-04,6.413e-04,2.476e-04,1,2.476e-04,1,6.409e-06,27,0.007,27,1.032e-04,1.354e-05,0,4.823e-05,0.005,88789,0.005,88789,0.907,15426805760.000,0.001,12,0.001,12,6.409e-06,27,0.007,27,
3789,3789,0,0,0,0,0,19.333,0,19.333,1.357e-04,1105.823,2.188e-06,0.003,0,8.660e-04,2.479e-04,0,2.479e-04,0,2.549e-06,0,2.185e-06,1.545e-06,0,0,2,2,10,0.095,0.059,0,0,0,0,0.511,2.362e-04,0.993,2.475e-04,0,0,0,0,2.075e-05,0,2.075e-05,0,0,0,0.001,5,0.001,5,8.783e-06,37,0.008,31,0.017,70.181,0.017,70.181,0.194,783.141,1.535e-04,1.938,9.906e-04,4,9.906e-04,4,0.194,783.140,0.013,0.016,6.159e-04,8.660e-04,7.429e-04,3,7.429e-04,3,8.783e-06,37,0.008,31,1.346e-04,1.886e-05,1.399e-05,2.417e-04,0.001,20188,0.001,20188,0.907,15426804736.000,9.906e-04,8,9.906e-04,8,8.783e-06,37,0.008,31,
3790,3790,0,0,0,0,8.732e-06,142.336,8.732e-06,142.336,1.732e-05,141.196,1.202e-05,0.014,0,0.014,2.508e-04,0,2.508e-04,0,2.549e-06,0,6.394e-06,4.521e-06,0,0,4,4,9,0.034,0.007,0,0,0,0,0.541,2.503e-04,0.993,2.475e-04,0,0,0,0,2.080e-05,0,2.080e-05,0,0,0,0.007,29,0.007,29,1.398e-04,589,0.035,142,0.033,135.097,0.033,135.097,0.224,906.364,3.232e-04,4.080,0.008,32.583,0.008,32.583,0.224,906.363,0.076,0.096,0.010,0.014,0.004,16,0.004,16,1.398e-04,589,0.035,142,2.352e-04,2.927e-04,1.832e-05,1.939e-06,0.013,209931,0.013,209931,0.907,15426806784.000,0.006,45,0.006,45,1.398e-04,589,0.035,142,
3791,3791,0,0,0,0,9.499e-06,154.851,9.499e-06,154.851,1.189e-05,96.892,5.132e-06,0.006,0,0.002,2.488e-04,0,2.488e-04,0,2.549e-06,0,2.324e-06,1.643e-06,0,0,6,6,10,0.069,0.062,0,0,0,0,0.522,2.413e-04,0.993,2.475e-04,0,0,0,0,2.077e-05,0,2.077e-05,0,0,0,0.003,14,0.003,14,2.231e-05,94,0.008,31,0.023,91.831,0.023,91.831,0.187,756.498,2.434e-04,3.073,0.003,10.517,0.003,10.517,0.187,756.497,0.036,0.045,0.002,0.002,0.002,7,0.002,7,2.231e-05,94,0.008,31,2.583e-04,4.745e-05,4.270e-05,8.335e-06,0.005,76687,0.005,76687,0.907,15426803712.000,0.003,21,0.003,21,2.231e-05,94,0.008,31,
3792,3792,0,0,0,0,0,16.948,0,16.948,0,6.279,3.688e-06,0.004,0,0.003,2.493e-04,0,2.493e-04,0,2.549e-06,0,2.352e-06,1.663e-06,0,0,6,6,10,0.082,0.015,0,0,0,0,0.517,2.391e-04,0.993,2.475e-04,0,0,0,0,2.079e-05,0,2.079e-05,0,0,0,0.002,10,0.002,10,2.754e-05,116,0.011,45,0.024,97.152,0.024,97.152,0.182,736.531,2.070e-04,2.613,0.003,14.117,0.003,14.117,0.182,736.531,0.026,0.032,0.002,0.003,0.001,5,0.001,5,2.754e-05,116,0.011,45,1.074e-04,5.940e-05,6.543e-06,0,0.007,113022,0.007,113022,0.907,15426803712.000,0.002,15,0.002,15,2.754e-05,116,0.011,45,
3793,3793,0,0,0,0,4.736e-05,771.961,4.736e-05,771.961,9.408e-05,766.790,1.412e-05,0.017,0,0.010,2.504e-04,0,2.504e-04,0,2.549e-06,0,3.088e-06,2.184e-06,0,0,4,4,9,0.090,0.010,0,0,0,0,0.542,2.508e-04,0.993,2.475e-04,0,0,0,0,2.081e-05,0,2.081e-05,0,0,0,0.007,30,0.007,30,9.804e-05,413,0.023,93,0.034,138.814,0.034,138.814,0.216,873.428,3.367e-04,4.250,0.007,30,0.007,30,0.216,873.427,0.078,0.098,0.007,0.010,0.005,19,0.005,19,9.804e-05,413,0.023,93,2.648e-04,2.102e-04,9.123e-05,1.501e-05,0.011,185704,0.011,185704,0.907,15426806784.000,0.006,49,0.006,49,9.804e-05,413,0.023,93,
3794,3794,0,0,0,0,1.815e-05,295.915,1.815e-05,295.915,8.390e-05,683.845,1.115e-05,0.013,0,0.008,2.494e-04,0,2.494e-04,0,2.549e-06,0,2.666e-06,1.885e-06,0,0,4,4,9,0.055,0.012,0,0,0,0,0.530,2.449e-04,0.993,2.475e-04,0,0,0,0,2.081e-05,0,2.081e-05,0,0,0,0.005,20,0.005,20,8.095e-05,341,0.019,78,0.032,128.547,0.032,128.547,0.220,889.261,3.177e-04,4.011,0.005,21.750,0.005,21.750,0.220,889.260,0.052,0.065,0.006,0.008,0.004,15,0.004,15,8.095e-05,341,0.019,78,1.607e-04,1.739e-04,4.896e-05,1.622e-05,0.007,121120,0.007,121120,0.907,15426806784.000,0.004,35,0.004,35,8.095e-05,341,0.019,78,
3795,3795,0,0,0,0,0,0.459,0,0.459,5.281e-04,4304.035,1.538e-06,0.002,0,0.002,2.502e-04,0,2.502e-04,0,2.549e-06,0,4.504e-06,3.185e-06,0,0,4,4,8,0.050,0.037,0,0,0,0,0.509,2.352e-04,0.993,2.475e-04,0,0,0,0,2.080e-05,0,2.080e-05,0,0,0,7.429e-04,3,7.429e-04,3,2.231e-05,94,0.021,84,0.025,102.690,0.025,102.690,0.271,1094.046,1.161e-04,1.465,0.005,19.917,0.005,19.917,0.271,1094.045,0.008,0.010,0.002,0.002,4.953e-04,2,4.953e-04,2,2.231e-05,94,0.021,84,7.605e-05,4.718e-05,0,3.703e-04,0.010,169543,0.010,169543,0.907,15426809856.000,6.191e-04,5,6.191e-04,5,2.231e-05,94,0.021,84,
3796,3796,0,0,0,0,0,15.968,0,15.968,2.022e-04,1648.373,2.238e-06,0.003,0,0.002,2.504e-04,0,2.504e-04,0,2.549e-06,0,8.105e-06,5.731e-06,0,0,4,4,9,0.086,0.158,0,0,0,0,0.515,2.380e-04,0.993,2.475e-04,0,0,0,0,2.080e-05,0,2.080e-05,0,0,0,0.002,8,0.002,8,2.326e-05,98,0.017,67,0.028,113.064,0.028,113.064,0.238,961.894,1.536e-04,1.939,0.005,19,0.005,19,0.238,961.894,0.021,0.026,0.002,0.002,7.429e-04,3,7.429e-04,3,2.326e-05,98,0.017,67,8.977e-05,4.866e-05,8.407e-06,1.360e-04,0.011,181635,0.011,181635,0.907,15426807808.000,0.001,11,0.001,11,2.326e-05,98,0.017,67,
3798,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.476e-04,0,2.476e-04,0,0,0,2.073e-06,1.466e-06,0,0,0,0,0,0,0,0,0,0,0,0.506,2.340e-04,0.993,2.475e-04,0,0,0,0,2.074e-05,0,2.074e-05,0,0,0,2.476e-04,1,2.476e-04,1,0,0,0,0,0.016,63.164,0.016,63.164,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0,0,0,0,0,0,5.663e-05,0,0,0,0,0,0,0,0,0,1.238e-04,1,1.238e-04,1,0,0,0,0,
3799,3799,0,0,0,0,2.059e-05,335.566,2.059e-05,335.566,5.441e-05,443.465,3.647e-06,0.004,0,0.001,2.481e-04,0,2.481e-04,0,2.549e-06,0,2.389e-06,1.689e-06,0,0,2,2,10,0.111,0.158,0,0,0,0,0.516,2.385e-04,0.993,2.475e-04,0,0,0,0,2.078e-05,0,2.078e-05,0,0,0,0.002,9,0.002,9,1.163e-05,49,0.008,32,0.023,93.347,0.023,93.347,0.194,783.308,2.071e-04,2.614,0.002,6.500,0.002,6.500,0.194,783.307,0.023,0.029,8.183e-04,0.001,0.001,5,0.001,5,1.163e-05,49,0.008,32,1.897e-04,2.433e-05,1.388e-04,7.319e-05,0.002,32301,0.002,32301,0.907,15426804736.000,0.002,14,0.002,14,1.163e-05,49,0.008,32,
3800,3800,0,0,0,0,1.437e-05,234.281,1.437e-05,234.281,1.839e-05,149.881,8.273e-06,0.010,0,0.011,2.507e-04,0,2.507e-04,0,2.549e-06,0,1.290e-05,9.121e-06,0,0,4,4,9,0.032,0.007,0,0,0,0,0.553,2.560e-04,0.993,2.475e-04,0,0,0,0,2.081e-05,0,2.081e-05,0,0,0,0.009,38,0.009,38,1.073e-04,452,0.036,145,0.037,149.897,0.037,149.897,0.223,898.709,2.897e-04,3.657,0.007,29.083,0.007,29.083,0.223,898.708,0.101,0.127,0.008,0.011,0.003,11,0.003,11,1.073e-04,452,0.036,145,3.115e-04,2.250e-04,2.769e-05,2.681e-06,0.012,201852,0.012,201852,0.907,15426806784.000,0.006,49,0.006,49,1.073e-04,452,0.036,145,
3801,3801,0,0,0,0,0,0,0,0,9.613e-04,7835.638,1.453e-06,0.002,0,7.491e-04,2.477e-04,0,2.477e-04,0,2.549e-06,0,2.115e-06,1.495e-06,0,0,1,1,9,0,0.382,0,0,0,0,0.506,2.340e-04,0.993,2.475e-04,0,0,0,0,2.074e-05,0,2.074e-05,0,0,0,2.476e-04,1,2.476e-04,1,7.596e-06,32,0.007,30,0.016,63.164,0.016,63.164,0.215,869.397,1.160e-04,1.465,4.953e-04,2,4.953e-04,2,0.215,869.396,0.003,0.003,5.327e-04,7.491e-04,4.953e-04,2,4.953e-04,2,7.596e-06,32,0.007,30,5.663e-05,1.622e-05,0,0.002,4.953e-04,8076,4.953e-04,8076,0.907,15426805760.000,3.715e-04,3,3.715e-04,3,7.596e-06,32,0.007,30,
3802,3802,0,0,0,0,1.790e-06,29.183,1.790e-06,29.183,0,3.172,2.200e-06,0.003,0,0.002,2.481e-04,0,2.481e-04,0,2.549e-06,0,2.436e-06,1.722e-06,0,0,3,3,10,0.026,0.003,0,0,0,0,0.521,2.408e-04,0.993,2.475e-04,0,0,0,0,2.078e-05,0,2.078e-05,0,0,0,0.003,13,0.003,13,1.780e-05,75,0.008,31,0.025,102.664,0.025,102.664,0.175,708.529,1.536e-04,1.939,0.001,5.333,0.001,5.333,0.175,708.528,0.034,0.043,0.001,0.002,7.429e-04,3,7.429e-04,3,1.780e-05,75,0.008,31,1.680e-04,3.852e-05,1.056e-05,0,0.002,32298,0.002,32298,0.907,15426802688.000,0.002,16,0.002,16,1.780e-05,75,0.008,31,
3803,3803,0,0,0,0,1.692e-05,275.812,1.692e-05,275.812,8.096e-05,659.897,2.976e-06,0.003,0,0.002,2.497e-04,0,2.497e-04,0,2.549e-06,0,3.632e-06,2.568e-06,0,0,4,4,9,0.092,0.146,0,0,0,0,0.526,2.431e-04,0.993,2.475e-04,0,0,0,0,2.081e-05,0,2.081e-05,0,0,0,0.004,17,0.004,17,1.970e-05,83,0.014,58,0.032,127.414,0.032,127.414,0.223,900.261,1.832e-04,2.313,0.004,17,0.004,17,0.223,900.260,0.044,0.056,0.001,0.002,9.906e-04,4,9.906e-04,4,1.970e-05,83,0.014,58,2.140e-04,4.232e-05,7.606e-05,6.429e-05,0.009,141283,0.009,141283,0.907,15426806784.000,0.003,21,0.003,21,1.970e-05,83,0.014,58,
3804,3804,0,0,0,0,8.472e-06,138.102,8.472e-06,138.102,4.446e-04,3623.749,9.019e-06,0.011,0,0.011,2.506e-04,0,2.506e-04,0,2.549e-06,0,7.310e-06,5.169e-06,0,0,4,4,8,0.021,0.006,0,0,0,0,0.552,2.553e-04,0.993,2.475e-04,0,0,0,0,2.081e-05,0,2.081e-05,0,0,0,0.009,37,0.009,37,1.120e-04,472,0.034,137,0.037,147.564,0.037,147.564,0.267,1076.130,2.979e-04,3.761,0.007,29.083,0.007,29.083,0.267,1076.129,0.098,0.123,0.008,0.011,0.003,12,0.003,12,1.120e-04,472,0.034,137,3.053e-04,2.351e-04,1.632e-05,6.208e-05,0.012,197816,0.012,197816,0.907,15426809856.000,0.006,49,0.006,49,1.120e-04,472,0.034,137,
3805,3805,0,0,0,0,0,3.333,0,3.333,4.517e-06,36.815,1.459e-06,0.002,0,4.933e-04,2.478e-04,0,2.478e-04,0,2.549e-06,0,3.448e-06,2.438e-06,0,0,2,2,9,0.200,0.152,0,0,0,0,0.508,2.351e-04,0.993,2.475e-04,0,0,0,0,2.074e-05,0,2.074e-05,0,0,0,7.429e-04,3,7.429e-04,3,4.985e-06,21,0.005,19,0.016,66.164,0.016,66.164,0.218,878.292,1.161e-04,1.465,6.191e-04,2.500,6.191e-04,2.500,0.218,878.291,0.008,0.010,3.509e-04,4.933e-04,4.953e-04,2,4.953e-04,2,4.985e-06,21,0.005,19,6.046e-05,1.016e-05,3.861e-06,1.418e-05,7.429e-04,12113,7.429e-04,12113,0.907,15426806784.000,6.191e-04,5,6.191e-04,5,4.985e-06,21,0.005,19,
3806,3806,0,0,0,0,0,1.083,0,1.083,3.173e-06,25.865,2.182e-06,0.003,0,5.189e-04,2.478e-04,0,2.478e-04,0,2.549e-06,0,2.154e-06,1.523e-06,0,0,1,1,11,0.033,0.280,0,0,0,0,0.508,2.351e-04,0.993,2.475e-04,0,0,0,0,2.075e-05,0,2.075e-05,0,0,0,7.429e-04,3,7.429e-04,3,5.222e-06,22,0.003,13,0.017,69.831,0.017,69.831,0.152,614.966,1.535e-04,1.938,7.429e-04,3,7.429e-04,3,0.152,614.966,0.008,0.010,3.690e-04,5.189e-04,7.429e-04,3,7.429e-04,3,5.222e-06,22,0.003,13,9.692e-05,1.110e-05,0,9.507e-06,7.429e-04,12114,7.429e-04,12114,0.907,15426799616.000,7.429e-04,6,7.429e-04,6,5.222e-06,22,0.003,13,
3807,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.476e-04,0,2.476e-04,0,0,0,2.093e-06,1.480e-06,0,0,0,0,0,0,0,0,0,0,0,0.507,2.346e-04,0.993,2.475e-04,0,0,0,0,2.075e-05,0,2.075e-05,0,0,0,4.953e-04,2,4.953e-04,2,0,0,0,0,0.017,68.533,0.017,68.533,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0,0,0,0,0,0,0,0,0,0,1.014e-04,0,0,0,0,0,0,0,0,0,2.476e-04,2,2.476e-04,2,0,0,0,0,
3808,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.476e-04,0,2.476e-04,0,0,0,2.102e-06,1.487e-06,0,0,0,0,0,0,0,0,0,0,0,0.507,2.346e-04,0.993,2.475e-04,0,0,0,0,2.074e-05,0,2.074e-05,0,0,0,4.953e-04,2,4.953e-04,2,0,0,0,0,0.016,64.164,0.016,64.164,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0,0,0,0,0,0,0,0,0,0,7.075e-05,0,0,0,0,0,0,0,0,0,2.476e-04,2,2.476e-04,2,0,0,0,0,
3809,3809,0,0,0,0,1.450e-05,236.400,1.450e-05,236.400,9.379e-06,76.442,3.664e-06,0.004,0,0.001,2.487e-04,0,2.487e-04,0,2.549e-06,0,2.277e-06,1.610e-06,0,0,5,5,10,0.079,0.116,0,0,0,0,0.518,2.396e-04,0.993,2.475e-04,0,0,0,0,2.077e-05,0,2.077e-05,0,0,0,0.003,11,0.003,11,1.353e-05,57,0.006,24,0.022,90.714,0.022,90.714,0.184,743.498,2.071e-04,2.615,0.002,9.483,0.002,9.483,0.184,743.497,0.028,0.036,9.497e-04,0.001,0.001,5,0.001,5,1.353e-05,57,0.006,24,1.932e-04,2.857e-05,8.556e-05,1.084e-05,0.004,72655,0.004,72655,0.907,15426803712.000,0.002,16,0.002,16,1.353e-05,57,0.006,24,
